pair_key,dataset,visibility,clip_id,physical_case_id,frame_index,frame_member,gt_member,frame_size,gt_size,external_case_id,cluster_id,sampling_rank_within_case,sampling_hash,source_split_label,precontamination_status
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0005,TestEasyDataset,Unseen,case11,case11,5,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0005.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0005.png,329718,4141,SUNSEG_case11,case11,3,07182a2ca5202eb3029bd5878a45887d75bd58f2a15d023616b21b9b372d13bd,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0032,TestEasyDataset,Unseen,case11,case11,32,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0032.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0032.png,430730,4134,SUNSEG_case11,case11,4,0924c107f55a040c03902e30e567b47a1efd8e1babfe5a9f72f3eb220e1dde94,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0013,TestEasyDataset,Unseen,case11,case11,13,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0013.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0013.png,400643,4038,SUNSEG_case11,case11,5,0c0e98d7fe1a39c99097c956fc7f376299daf79b57a1579836f08e653b2160e0,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_002-1_a16_ayy_image0027,TestEasyDataset,Unseen,case11,case11,27,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0027.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0027.png,372809,3714,SUNSEG_case11,case11,6,0f2890a25b4d6552e9ec622ad4b29b9c86150f9f7745c9bd69a0b73a6d7f04db,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0037,TestEasyDataset,Unseen,case11,case11,37,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0037.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0037.png,436697,4134,SUNSEG_case11,case11,7,127a1a9a4a250f2f5b74baab209a0a37ba7be22d1f6a9d576192706d2d189675,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0071,TestEasyDataset,Unseen,case11,case11,71,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0071.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0071.png,338647,4364,SUNSEG_case11,case11,8,1834cdbe5ec5f8f254f5e3a7ac111070a8a64c4bb3a2c1f2af8f962f02cf1c9b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_002-1_a16_ayy_image0021,TestEasyDataset,Unseen,case11,case11,21,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0021.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0021.png,354279,3808,SUNSEG_case11,case11,9,192f102dbc0b010966b81ef9f8cba11e1ee86a66a4a705609c3adceed4419b06,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_002-1_a16_ayy_image0012,TestEasyDataset,Unseen,case11,case11,12,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0012.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0012.png,337903,4177,SUNSEG_case11,case11,10,199b1aad6de154cff772aa4c554db69c1a5f770c93b3acc2c4a1271a4ca07fb9,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0009,TestEasyDataset,Unseen,case11,case11,9,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0009.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0009.png,368504,4082,SUNSEG_case11,case11,11,1bea8847efa5d00c98ce245887a520d8f422d9d2f38fc319eb4ee45c9f125d3c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0061,TestEasyDataset,Unseen,case11,case11,61,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0061.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0061.png,388191,4310,SUNSEG_case11,case11,12,1d27425a71aa1754c7dfa91b375b3730e4cd6fe5240deb9be45ac2bc38ae0fbb,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0003,TestEasyDataset,Unseen,case11,case11,3,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0003.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0003.png,361702,4174,SUNSEG_case11,case11,13,1f050934955655764a544ae6abc4e6cec00c9bb19c6cf0a3f976141b88cafa77,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0050,TestEasyDataset,Unseen,case11,case11,50,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0050.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0050.png,329494,4273,SUNSEG_case11,case11,14,1f4f3f42a41ef5867b0ff7dd566d205604071200d7a150feec9f64edd7924049,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0016,TestEasyDataset,Unseen,case11,case11,16,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0016.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0016.png,380088,4388,SUNSEG_case11,case11,15,27f64ea42870e15571f932782ffa5e7b67874df7ce6763e70f3ff40a14addbb7,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0004,TestEasyDataset,Unseen,case11,case11,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0004.png,371024,4156,SUNSEG_case11,case11,16,2974ba0a76038747fdd917e2002a29fbf62d4bd4155321531bbcba26a8663dc7,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0065,TestEasyDataset,Unseen,case11,case11,65,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0065.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0065.png,351126,4321,SUNSEG_case11,case11,17,2f44277a7f3644871daa50d32b0a2bb5a291fa8a93dd727bc4f017ee7577f537,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0075,TestEasyDataset,Unseen,case11,case11,75,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0075.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0075.png,380455,4796,SUNSEG_case11,case11,18,308ef710885d0ae4d82e85d03e94c66399ba886b94824966acbd35e75367c394,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_002-1_a16_ayy_image0014,TestEasyDataset,Unseen,case11,case11,14,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0014.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_002-1_a16_ayy_image0014.png,335077,4143,SUNSEG_case11,case11,19,30bb8b4d3179d744e900a1b98321f8241aadf661e2009f5518ffacdb2f4ab48f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case11/case_m_20181120115731_0u62368112064030_1_004_001-1_a42_ayy_image0063,TestEasyDataset,Unseen,case11,case11,63,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0063.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case11/case_M_20181120115731_0U62368112064030_1_004_001-1_a42_ayy_image0063.png,384626,4304,SUNSEG_case11,case11,20,30d8ac0c3e87be9764df73a9337438bab5b2a1971a1f36bf8c375f1ab51cc90f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0098,TestHardDataset,Unseen,case12_2,case12,98,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0098.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0098.png,391336,4208,SUNSEG_case12,case12,1,00199843924161a164442236d043caa62c0a89120da207e9a12929f901406679,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0089,TestHardDataset,Unseen,case12_2,case12,89,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0089.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0089.png,411594,3763,SUNSEG_case12,case12,2,0064cd1984d3b0c4ae47105971c05fef93bd6960b9cbedce2785f651e67330f5,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0079,TestEasyDataset,Unseen,case12_3,case12,79,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0079.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0079.png,370646,4842,SUNSEG_case12,case12,3,00d7a19a5b0fa55422cf69ac08e91da44933ed5cc19e0a062bbeb408bc317c93,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a3_ayy_image0089,TestEasyDataset,Unseen,case12_1,case12,89,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a3_ayy_image0089.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a3_ayy_image0089.png,293016,5530,SUNSEG_case12,case12,4,018ededd64cacb204b95f7703c5a43b96763269caa61c5816a0ddf6af083dc43,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0024,TestHardDataset,Unseen,case12_2,case12,24,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0024.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0024.png,347777,4353,SUNSEG_case12,case12,5,02188c1f091448a6587d369dd0542803eb163088c96dfb3959937123338642c9,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0045,TestEasyDataset,Unseen,case12_3,case12,45,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0045.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0045.png,382495,4635,SUNSEG_case12,case12,6,038d81cf0028d0477ee0f8703d5c731241b7654f82b78d7f1e3529cfd55040fa,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0084,TestHardDataset,Unseen,case12_2,case12,84,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0084.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0084.png,347877,4280,SUNSEG_case12,case12,7,0511cb690d86ceb6e3f4d5b495d62db83fd6818eda36b69067f2fe07d1c60d89,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0088,TestHardDataset,Unseen,case12_2,case12,88,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0088.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0088.png,354267,4247,SUNSEG_case12,case12,8,05d815d4d208dcc33f99201f250b1f321caa044be82c11d5a8619fe95906fe75,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0081,TestHardDataset,Unseen,case12_2,case12,81,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0081.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0081.png,380444,3836,SUNSEG_case12,case12,9,05db256e255a82110e995b7a43b43a7271b5cbc0bf1f28b273c68b2f0cb41f5b,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a3_ayy_image0016,TestEasyDataset,Unseen,case12_1,case12,16,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a3_ayy_image0016.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a3_ayy_image0016.png,265151,3957,SUNSEG_case12,case12,10,061042986094366ac944b7049839b1d1b68530a05adbb250873d7e88b1137c39,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0025,TestHardDataset,Unseen,case12_2,case12,25,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0025.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0025.png,370033,4304,SUNSEG_case12,case12,11,0639c70446329df426b4eabe8082e506a573b058b87166d3a601c821c27b7dfa,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a2_ayy_image0025,TestEasyDataset,Unseen,case12_1,case12,25,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a2_ayy_image0025.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a2_ayy_image0025.png,377250,3768,SUNSEG_case12,case12,12,066b6e58e4adaf32134f92f9a6b6e0d99fb6176e2a9627c05c7c47c7ab031a07,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0015,TestHardDataset,Unseen,case12_2,case12,15,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0015.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0015.png,308125,3872,SUNSEG_case12,case12,13,067beb68c2b8b5d85c4cbe9e903605831e1fce8c11a178587e5c792847614f27,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0033,TestHardDataset,Unseen,case12_2,case12,33,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0033.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0033.png,317487,4063,SUNSEG_case12,case12,14,06e37072ea69dc7a3215fd04f8f08367b7d2d2abe837207ce87fe38626a241e5,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a9_ayy_image0010,TestHardDataset,Unseen,case12_2,case12,10,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a9_ayy_image0010.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a9_ayy_image0010.png,346871,4171,SUNSEG_case12,case12,15,071a456a1e7eb385b06fc6d8ebc07687bdb3b1f25949e99a043001fe78fd2c03,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_1/case_m_20181211093229_0u62367121175028_1_002_002-1_a2_ayy_image0064,TestEasyDataset,Unseen,case12_1,case12,64,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a2_ayy_image0064.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_1/case_M_20181211093229_0U62367121175028_1_002_002-1_a2_ayy_image0064.png,386628,3899,SUNSEG_case12,case12,16,0780712cbb2713e7b155a6dace3c8c9b745210225240452eed8ce1acf36f1813,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0060,TestEasyDataset,Unseen,case12_3,case12,60,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0060.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0060.png,411925,4635,SUNSEG_case12,case12,17,08331c622f966468b4ee2805a47cd8996bf9a0bdf61f6d922fde308d3b4e1229,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case12_3/case_m_20181211093229_0u62367121175028_1_002_002-1_a11_ayy_image0103,TestEasyDataset,Unseen,case12_3,case12,103,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0103.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case12_3/case_M_20181211093229_0U62367121175028_1_002_002-1_a11_ayy_image0103.png,355449,4973,SUNSEG_case12,case12,18,09692fb89582ffab68a0242b671d41674e67cfc6b58867c759cabfa806bc5d2a,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a7_ayy_image0040,TestHardDataset,Unseen,case12_2,case12,40,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0040.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a7_ayy_image0040.png,348372,3866,SUNSEG_case12,case12,19,09810b98645e9bd9e5fcb13014d051eda9966b57e104886cdd1f5eff06f73c15,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case12_2/case_m_20181211093229_0u62367121175028_1_002_002-1_a8_ayy_image0055,TestHardDataset,Unseen,case12_2,case12,55,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0055.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case12_2/case_M_20181211093229_0U62367121175028_1_002_002-1_a8_ayy_image0055.png,377324,4686,SUNSEG_case12,case12,20,09b2f09340ebdf76b2c2f8f50b1a554db4bff8fc48307cbc0e4b6e46d40c63e0,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0009,TestHardDataset,Unseen,case13_2,case13,9,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0009.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0009.png,353034,3694,SUNSEG_case13,case13,1,004e12a5b5042c1c2d98a1369c47f4ff3944b594b5ce0cd4915b2446f3629589,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
