external_case_id,center,sample_id,image_path,gt_path,image_sha256,gt_sha256,pair_key,readable,image_width,image_height,image_mode,gt_width,gt_height,gt_mode,same_size,error,exact_duplicate_of_neopolyp,duplicate_within_polypgen_static
polypgen_static_0045,C1,polypgen_c1_176olcv1_100h0738,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0738.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0738_mask.jpg,dd38cc6673e986fc4fb72a7970b8019c6bcb5bff7cb6056bcb56c4e64f75ef73,197375f8c0407e86ab709bb61af1aa76091e4fb213c67bb718c049fc033bbe9d,176olcv1_100h0738,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0046,C1,polypgen_c1_176olcv1_100h0739,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0739.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0739_mask.jpg,6c1c5c12816e327f5535258502c3f46de747e5353579e9ebf6a0bae813381647,512bc0a1c3b7dbaaa9c5e153ed0e7f9cf8ac6753a3cfab86111d0228a70d3351,176olcv1_100h0739,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0047,C1,polypgen_c1_176olcv1_100h0846,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0846.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0846_mask.jpg,680a57279bb03108c43f699c205a74b5547b020d2da34ecece5a226bd208a36f,e4dfeb12e2bd81b5d4135f5e5d18768e57042245fac49bc967ab75e884c432b0,176olcv1_100h0846,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0048,C1,polypgen_c1_176olcv1_100h0885,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0885.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0885_mask.jpg,740dc38a92ea54348e43496d4da0d2f84853df96d9a8fc1c24f6408908938495,f2f00fb8c177474edd27349034e5419d8240b370bccaaa9d368810b31e68eaea,176olcv1_100h0885,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0049,C1,polypgen_c1_176olcv1_100h0889,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0889.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0889_mask.jpg,f4c8e37eb6147e07c69f22b20145f4ad0b9f1bc79e2f165ff50cb50cf4ed917b,c9b799a71695a47f86c8c9cfd3cb010c1d55b01d0788d65c7389ea566c9c2c12,176olcv1_100h0889,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0050,C1,polypgen_c1_176olcv1_100h0890,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0890.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0890_mask.jpg,8fd61377175914ff3123683f1a2e6bdc20dd06eb735cbf092444fe4ee020d78c,9b85a698148dd477ea1cd3b5531810304dbb2ad403e143a7575469165352e147,176olcv1_100h0890,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0051,C1,polypgen_c1_176olcv1_100h0902,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0902.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0902_mask.jpg,849490bd1b5f47df3f3de9cc654b81d4706873b9a6c9877ee18036cd25cca8db,fb6395046743f54bc1e9b18689f0da2b52e390eb3fcf68b4c2053853d709fdec,176olcv1_100h0902,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0052,C1,polypgen_c1_176olcv1_100h0912,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\176OLCV1_100H0912.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\176OLCV1_100H0912_mask.jpg,faaffb587e510dcf6f7091f99ee79bea8880cb524b44a509f330ca7be8bf3984,952f53ed0563bc40f140bd3c4e8388c5224319e93ab71c8a064cf8ff3d5fed05,176olcv1_100h0912,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0053,C1,polypgen_c1_177olcv1_100h0014,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\177OLCV1_100H0014.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\177OLCV1_100H0014_mask.jpg,5e6d0a280308886e1847e651295b3072c1cb997f47ba257cb9482b5e793c6b52,8d015a4f645faa229417c5eff035488de0600b6dc326f37e0d2e50c44f8bbd3b,177olcv1_100h0014,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0054,C1,polypgen_c1_177olcv1_100h0024,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\177OLCV1_100H0024.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\177OLCV1_100H0024_mask.jpg,a9043c0300a9464fd33a3d7889392e6c5013c6531ecb4b7fb367e2175643e3f6,ef09217d8db8ec8313468958686b83cb12536de0ab391fdc197581e6e771a0d2,177olcv1_100h0024,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0055,C1,polypgen_c1_177olcv1_100h0038,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\177OLCV1_100H0038.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\177OLCV1_100H0038_mask.jpg,0206feea49ea7904312ddeea0eca9432d17899a6a9f96d69f04b066dd8a57d53,af80ba8ef4e1918ab0e74ce68a8c96f788fdc56aa48215499ae16456a8ec16df,177olcv1_100h0038,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0056,C1,polypgen_c1_177olcv1_100h0040,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\177OLCV1_100H0040.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\177OLCV1_100H0040_mask.jpg,adcb1ba8d4825e8013de3b23215f794fbe9264ca0694380e36ee01dbce33cffa,64493c4666a6df0ed9bb59118771dd41e8ab30d176218773eeb1e76cd38ff324,177olcv1_100h0040,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0057,C1,polypgen_c1_177olcv1_100s0005,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\177OLCV1_100S0005.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\177OLCV1_100S0005_mask.jpg,87a824a32e4f6cc26b865ab56f26dc7a6176eb42b7fb51525f653709383b0fe9,6d7048715ece2b32b6e346ca8df0838cd874d247b97b3aba40c759a53d700e7c,177olcv1_100s0005,True,628,513,RGB,628,513,RGB,True,,False,False
polypgen_static_0058,C1,polypgen_c1_180olcv1_100h0006,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\180OLCV1_100H0006.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\180OLCV1_100H0006_mask.jpg,3eb488f5ecf75bb09f6aa73349192df45006aba315b6749ff16ade1526c4a9ed,de704c622c1b90e79c10950059d2f579ad67845aa80d8074d596328b47a22904,180olcv1_100h0006,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0059,C1,polypgen_c1_186olcv1_100h0008,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\186OLCV1_100H0008.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\186OLCV1_100H0008_mask.jpg,67a789dcd97931ea17c961e8cb3733e3212a216011f3b8bb27238d99455e1007,ca2a0733ab985020b96ea07cb5cf70af03b983b319f235f2f2cbb86098cac3eb,186olcv1_100h0008,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0060,C1,polypgen_c1_186olcv1_100h0045,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\186OLCV1_100H0045.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\186OLCV1_100H0045_mask.jpg,871a7258603f5e7c53934c088e2fa454827dc2fa0f1e791b632c4e61c72be702,9636b9bf9669c1202fa2c266ec5a83b3434c4c494986eeef57736d32b26f589b,186olcv1_100h0045,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0061,C1,polypgen_c1_186olcv1_100h0053,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\186OLCV1_100H0053.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\186OLCV1_100H0053_mask.jpg,98ea8b49749276534df41f42aed5b316a0e587f4138a475c1a337cfbfe868ced,0d7a408a68a474b96a992587306753a6fdf0f811cf1c4fbf890e5f9e3276ee38,186olcv1_100h0053,True,1232,1048,RGB,1232,1048,L,True,,False,False
polypgen_static_0062,C1,polypgen_c1_186olcv1_100h0063,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\186OLCV1_100H0063.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\186OLCV1_100H0063_mask.jpg,846317dc516d0599cc9186c1b4642adbff626992d551dc3943a54be0bf4fe1f8,305812077b544503e1d39001cc654e3583bcf8ae718607c94ee23c119c36105a,186olcv1_100h0063,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0063,C1,polypgen_c1_186olcv1_100h0066,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\186OLCV1_100H0066.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\186OLCV1_100H0066_mask.jpg,bf7f5e200466c6ceac704c2719aabfd63b4498b8fe25999f4369a17bfe55d0f7,22caf9735a25edebb85c91369671b75da05f816d6f8d9e67ff726b50fcff0526,186olcv1_100h0066,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0064,C1,polypgen_c1_187olcv1_100h0079,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\187OLCV1_100H0079.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\187OLCV1_100H0079_mask.jpg,c7149a2c39e2b971b96529ace783a7677a77be2ea4750bfc91b87b505f9493b3,6445d6caadbf414706946d4d43c047dcf36b21610d1ca3da5aa03a9050397062,187olcv1_100h0079,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0065,C1,polypgen_c1_188olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\188OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\188OLCV1_100H0002_mask.jpg,a37580d31dbe6b0d656449ed96626795d9db5f758db50d5b778280a5e7116f4e,152a4e6fb3ad18762836563589a6d7dec0f7d6dcdc21945442bada99e13a178b,188olcv1_100h0002,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0066,C1,polypgen_c1_192olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\192OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\192OLCV1_100H0002_mask.jpg,4cb311b9fb68ab5f02515f60dced47cf725e43d979c831ea420d678a3a5028c7,5097798c8d80d913d6cf3846aec6d0c5d96b230b0e49bdb30c874f12767aef28,192olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0067,C1,polypgen_c1_192olcv1_100h0004,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\192OLCV1_100H0004.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\192OLCV1_100H0004_mask.jpg,d584fdf5899f391589d38967c4130b0e6133f1121183cd518f3ed83e7184493e,d036987a7497cdccf115a03a4b3c633708ea132b03e7a7e4177f23650cd060a0,192olcv1_100h0004,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0068,C1,polypgen_c1_195olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\195OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\195OLCV1_100H0002_mask.jpg,3fdecd491002c47daf1bbf82cb4f10ed68ba33278a26fbfe92069c2bc64e93b9,eee5a56a986a134d7277b76522c77f711fc88aab1d70f83c219160f53810abcd,195olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0069,C1,polypgen_c1_195olcv1_100h0012,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\195OLCV1_100H0012.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\195OLCV1_100H0012_mask.jpg,b6885b298b4bb08b4cc0f39233a8a58b8ac2476c18c845474a0a49cac28e551e,7f142431e905eeb144b04831d00e84b34f64da2a26e347798bba0f51d07a44ad,195olcv1_100h0012,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0070,C1,polypgen_c1_199olcv1_100h0010,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\199OLCV1_100H0010.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\199OLCV1_100H0010_mask.jpg,c3ca0805402ab4efdbdbc635fdc7991ea48ec5bd9b1bceafad149fcad78a9e6b,9a5a6d68965986e5392e956fafcd9f9b76618576cf76661b26d15eea27d8f5f2,199olcv1_100h0010,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0071,C1,polypgen_c1_201olcv1_100h0018,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\201OLCV1_100H0018.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\201OLCV1_100H0018_mask.jpg,7291b76e31ad3c06d878b233468a1012ca92906d637c6365f822592a135a63f9,f19848764c38e0a91afb08153ea9e36fd1a5af528b0424a59e2fdd5910022eaa,201olcv1_100h0018,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0072,C1,polypgen_c1_204olcv1_100h0006,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\204OLCV1_100H0006.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\204OLCV1_100H0006_mask.jpg,43c06a01be605e7ae1dc7823a34f688587e62a8716b66084a9a682054c6a8d0c,6a87b70236b063407612e9461a919e070872ac2999e352798348e5fff94394aa,204olcv1_100h0006,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0073,C1,polypgen_c1_205olcv1_100h0004,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\205OLCV1_100H0004.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\205OLCV1_100H0004_mask.jpg,3a644959b0fca2c03d91ff659e8fa10d9a59888fea5cc09d13ce03b33b680c6e,fb373a0e974789035e0447d3f785eeeba6711e2f356bb18dc27109073b51710e,205olcv1_100h0004,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0074,C1,polypgen_c1_206olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\206OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\206OLCV1_100H0002_mask.jpg,1287f5d73be893e3acac30abd66ce711d9d73c12a8cf4e507f0cc783c955545c,b5ea7ab2038a25a840a6a9e3d3aecaaea767db9023714ecc090893367c6b5180,206olcv1_100h0002,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0075,C1,polypgen_c1_208olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\208OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\208OLCV1_100H0002_mask.jpg,f2c99ab0972ec2dc76b8e5780422635145c9efb6c2492050e6c23bf583f23f04,ca0b8b11cd80ce098c4ce856f1adea8faf1fb5a7fad7d88eaca462c19279557d,208olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0076,C1,polypgen_c1_214olcv1_100h0006,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\214OLCV1_100H0006.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\214OLCV1_100H0006_mask.jpg,cb0592f0c959b539257708fb0e2186c3bde33feb5c72bde820ccf9cfc742fcb4,7b44bc5d35b0ff13071cc64b0a5e4dde7c30f5da14985fa37a8d503a337b3393,214olcv1_100h0006,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0077,C1,polypgen_c1_220olcv1_100h0008,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\220OLCV1_100H0008.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\220OLCV1_100H0008_mask.jpg,e75477b4517d0b88853384c8fcc63d61f26e861472ff1ef1a094840d702d8936,e5f050819696f5255654845d55e995153d6c632457c81607c2e3d7a11ba3c2a3,220olcv1_100h0008,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0078,C1,polypgen_c1_226olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\226OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\226OLCV1_100H0002_mask.jpg,aa53bd793329919a0b9cc330e29e49244118ab1de4939d6f2b85c81e099a7e3b,addb3605efbc12876371ad6b60857eb357d6f0f3c671f4d50f76512fbd5e2173,226olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0079,C1,polypgen_c1_231olcv1_100h0010,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\231OLCV1_100H0010.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\231OLCV1_100H0010_mask.jpg,8b97131004c9c379920679dbb6219c6c6d03793595952ebb2a3c63f134ff4822,25e6112295ac21958b075a48cf67ebe8458e16c1349e11ddba9f4cb14854023d,231olcv1_100h0010,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0080,C1,polypgen_c1_232olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\232OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\232OLCV1_100H0002_mask.jpg,ca06bd00acdd58776489dc87e36ed9d8b9e916b30e3fcb27f526950a6f604515,564c69206ba82b5a8851cf70a31402f71707f9d47db35f99cbc8f47c0a81a5f6,232olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0081,C1,polypgen_c1_232olcv1_100s0001,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\232OLCV1_100S0001.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\232OLCV1_100S0001_mask.jpg,a04fbd0785049e3554103ce2b608b1bb58cd3ab47d14d2a2bd329b94e0d50547,34fd163e8250dda4c62b39f1adb4891339ea5e17dce092c32b8069c2ebd2d10f,232olcv1_100s0001,True,628,513,RGB,628,513,RGB,True,,False,False
polypgen_static_0082,C1,polypgen_c1_234olcv1_100h0020,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\234OLCV1_100H0020.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\234OLCV1_100H0020_mask.jpg,552a82877ddd59acfb18a4468d7b64c57150e8da7c7d5e8072af7f4d2da23572,cce14fb53d841027480cfb1a027f3ea22c7b253d961941e294b07d703734c872,234olcv1_100h0020,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0083,C1,polypgen_c1_234olcv1_100h0024,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\234OLCV1_100H0024.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\234OLCV1_100H0024_mask.jpg,bd96b595e776ec8aaa827acdce114114ac7a5e9070e1a36be778842188738de9,40e8aba9267d2582c398e99c6644bc992eefa38f14cbd5d08a22beff18355092,234olcv1_100h0024,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0084,C1,polypgen_c1_241olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\241OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\241OLCV1_100H0002_mask.jpg,081e33d8b457babcacd779e513573bfcd5152c0abe2546e269a2ffd98e14a9a6,5e1604c4fc47d43e420c96bcc46c17dad017aa461caf2d5e8d9f4572f850927d,241olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0085,C1,polypgen_c1_242olcv1_100h0012,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\242OLCV1_100H0012.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\242OLCV1_100H0012_mask.jpg,1620ea98d985a3454cf00d2d44f229308ff2dd85fe6de8bdd4a904c86a512c5c,77dff64160b3d8ba4e89aa4422167deff9243e40c67f51230602010c85a168f1,242olcv1_100h0012,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0086,C1,polypgen_c1_253olcv1_100h0004,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\253OLCV1_100H0004.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\253OLCV1_100H0004_mask.jpg,1b773f5c92d4feeb365184e11a0d08133b41fe5fa3d3af215a9a5d859e8bc8d2,3070568d9b4ad6c8c825965b036a6013a4f90b7985ebfcffd6c0ee037b755f40,253olcv1_100h0004,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
polypgen_static_0087,C1,polypgen_c1_263olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\263OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\263OLCV1_100H0002_mask.jpg,9c43483f401ee48649c950e9429f4ad15acd6355bb2e9d0bee9a9460fab497d4,0ed7bdf22d3ee4272614faeef5c6401f875a1c797ac9bdc320b45af7144dab53,263olcv1_100h0002,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0088,C1,polypgen_c1_263olcv1_100h0010,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\263OLCV1_100H0010.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\263OLCV1_100H0010_mask.jpg,b8158365d7712cdc34e739395cc1c560748f7f129af9d87b5dc453b1a3e0fbbd,1406f3d0af4741457e8f044b2247a8359bf717f98fbedc46f72abac9aa673bb9,263olcv1_100h0010,True,1232,1048,RGB,1232,1048,RGB,True,,False,False
polypgen_static_0089,C1,polypgen_c1_273olcv1_100h0002,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\images_C1\273OLCV1_100H0002.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C1\masks_C1\273OLCV1_100H0002_mask.jpg,5a4fa319f7d201e2fa157ed96d6ef9051a715b44a413a7a551e40f72cf65174c,dc17bbf40d526edaa44c11369a53a5668eaa60e6fd406a108df57bfb9cff4939,273olcv1_100h0002,True,1350,1080,RGB,1350,1080,RGB,True,,False,False
