dataset,source_manifest,model_family,model_state_id,training_seed,checkpoint_claim,checkpoint_sha256_claim,resolved_path,resolution_method,resolved_sha256,sha256_match,resolved
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260817,20260817,,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,outputs/S01_B_pranet_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,True,True
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260818,20260818,,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,outputs/S01_B_pranet_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,True,True
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260819,20260819,,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,outputs/S01_B_pranet_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,True,True
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260820,20260820,,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260820/best_model_state.pt,SHA256_MATCH,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,True,True
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260821,20260821,,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260821/best_model_state.pt,SHA256_MATCH,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,True,True
PolypGen,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260822,20260822,,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260822/best_model_state.pt,SHA256_MATCH,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260817,20260817,,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,outputs/S05_B_deeplabv3_r50_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260818,20260818,,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,outputs/S05_B_deeplabv3_r50_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260819,20260819,,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,outputs/S05_B_deeplabv3_r50_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260817,20260817,,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,outputs/S01_B_pranet_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260818,20260818,,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,outputs/S01_B_pranet_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260819,20260819,,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,outputs/S01_B_pranet_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260820,20260820,,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260820/best_model_state.pt,SHA256_MATCH,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260821,20260821,,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260821/best_model_state.pt,SHA256_MATCH,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,True,True
SUNSEG,release/public_v1_fix4/SafeTTA_public_repro_v1/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260822,20260822,,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260822/best_model_state.pt,SHA256_MATCH,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,True,True
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix1_v1\models\UNet\final.pt,006932908c110b0e16efe58d5d218266d395410263024dcfd612910e325642bb,,,,,False
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1\models\DeepLabV3_R50\final.pt,03adf2c05250fa65ea25bdfee268734729ec749607559f84fb0b0c7cee07fab0,outputs/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1/models/DeepLabV3_R50/final.pt,EXACT_PATH,03adf2c05250fa65ea25bdfee268734729ec749607559f84fb0b0c7cee07fab0,True,True
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1\models\SegFormer_B0\final.pt,19271f55a354896f5f27b3705f7f0b5fb4f5a8a3e2cedb8c7dbfba69754669af,outputs/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1/models/SegFormer_B0/final.pt,EXACT_PATH,19271f55a354896f5f27b3705f7f0b5fb4f5a8a3e2cedb8c7dbfba69754669af,True,True
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,UNet,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix1_v1\models\UNet\final.pt,006932908c110b0e16efe58d5d218266d395410263024dcfd612910e325642bb,,,,,False
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,DeepLabV3_R50,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1\models\DeepLabV3_R50\final.pt,03adf2c05250fa65ea25bdfee268734729ec749607559f84fb0b0c7cee07fab0,outputs/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1/models/DeepLabV3_R50/final.pt,EXACT_PATH,03adf2c05250fa65ea25bdfee268734729ec749607559f84fb0b0c7cee07fab0,True,True
PROMISE12,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1X_CM5A_promise12_gt_free_prediction_tent1_safety_scoring_lock_fix1_v1/CM5A_PROMISE12_GT_FREE_PREDICTION_SAFETY_LOCK.json,SegFormer_B0,,,F:\MEDSEG_SAFETTA\outputs\Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1\models\SegFormer_B0\final.pt,19271f55a354896f5f27b3705f7f0b5fb4f5a8a3e2cedb8c7dbfba69754669af,outputs/Q1X_CM4D_final_all_source_segmentation_models_lock_fix2_v1/models/SegFormer_B0/final.pt,EXACT_PATH,19271f55a354896f5f27b3705f7f0b5fb4f5a8a3e2cedb8c7dbfba69754669af,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,PraNet,PraNet::20260817,20260817,,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,outputs/S01_B_pranet_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,PraNet,PraNet::20260818,20260818,,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,outputs/S01_B_pranet_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,PraNet,PraNet::20260819,20260819,,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,outputs/S01_B_pranet_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,outputs/S05_B_deeplabv3_r50_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,outputs/S05_B_deeplabv3_r50_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,DeepLabV3-R50,DeepLabV3-R50::20260819,20260819,,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,outputs/S05_B_deeplabv3_r50_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,SegFormer-B0,SegFormer-B0::20260820,20260820,,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260820/best_model_state.pt,SHA256_MATCH,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,SegFormer-B0,SegFormer-B0::20260821,20260821,,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260821/best_model_state.pt,SHA256_MATCH,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3A_polypgen_source_a1_prediction_lock_fix2_v1/model_case_prediction_manifest.csv,SegFormer-B0,SegFormer-B0::20260822,20260822,,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260822/best_model_state.pt,SHA256_MATCH,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,outputs/S05_B_deeplabv3_r50_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,outputs/S05_B_deeplabv3_r50_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50::20260819,20260819,,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,outputs/S05_B_deeplabv3_r50_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260817,20260817,,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,outputs/S01_B_pranet_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260818,20260818,,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,outputs/S01_B_pranet_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,PraNet,PraNet::20260819,20260819,,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,outputs/S01_B_pranet_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260820,20260820,,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260820/best_model_state.pt,SHA256_MATCH,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260821,20260821,,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260821/best_model_state.pt,SHA256_MATCH,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,True,True
PolypGen,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R10L3B_polypgen_frozen_safety_score_lock_fix1_v1/R10L3B_FROZEN_POLYPGEN_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0::20260822,20260822,,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260822/best_model_state.pt,SHA256_MATCH,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260817,20260817,,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,outputs/S05_B_deeplabv3_r50_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260818,20260818,,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,outputs/S05_B_deeplabv3_r50_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,DeepLabV3-R50,DeepLabV3-R50__seed20260819,20260819,,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,outputs/S05_B_deeplabv3_r50_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260817,20260817,,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,outputs/S01_B_pranet_source_only_seed20260817_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260818,20260818,,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,outputs/S01_B_pranet_source_only_seed20260818_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,PraNet,PraNet__seed20260819,20260819,,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,outputs/S01_B_pranet_source_only_seed20260819_v1/checkpoints/best_source_val_dice.pt,SHA256_MATCH,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260820,20260820,,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260820/best_model_state.pt,SHA256_MATCH,9dae2ae907b193ea36c2bccc8e376ddbad1699ba27ae0769cf40bcba13e95605,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260821,20260821,,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260821/best_model_state.pt,SHA256_MATCH,ad75290168eab7d116aa3de61b3eafc1e986f11fc0bbfa4a6108abbf669a258d,True,True
SUNSEG,release/public_v1_fix4/_relocated_smoke_workspace/outputs/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1/R14C2B_FROZEN_SUNSEG_SAFETY_SCORES.csv,SegFormer-B0,SegFormer-B0__seed20260822,20260822,,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,outputs/Q1_R02_segformer_b0_three_seed_source_training_v1_fix7/seed_20260822/best_model_state.pt,SHA256_MATCH,ea0b3881373e9f966475a082490fabe4b0acae81179b8596c48a06ee2661a34a,True,True
