sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_row_index,source_foreground_pixels_manifest,source_prediction_npz,morph_fg_fraction,morph_boundary_density,morph_component_count_8,morph_largest_component_ratio,morph_largest_component_extent,morph_largest_component_eccentricity,morph_largest_component_circularity,morph_largest_component_perimeter_pixels,morph_largest_component_perimeter_area_ratio,morph_hole_count_4,morph_euler_number_8_4,harm_label,adaptation_outcome
NeoPolyp::0aa5f7804c34a359bbb402345d341253,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,50,755,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.0060934271694214875,0.0007122507122507122,2.0,0.8609271523178808,0.7319819819819819,0.8177583955297464,0.5487866769237746,122.0,0.18769230769230769,0.0,2.0,1,HARM
NeoPolyp::0adabead1ae730831caf386f6e366943,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,51,7856,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.06340392561983471,0.0017401579901579903,1.0,1.0,0.7425330812854443,0.6212134252532308,0.5339178342152822,430.0,0.05473523421588595,0.0,1.0,0,NEUTRAL
NeoPolyp::0b1300cb1b387133b51209db6dcdda5c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,52,428,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.003454287190082645,0.0004937192437192437,2.0,0.9579439252336449,0.6602254428341385,0.5530972699841624,0.515221195188726,100.0,0.24390243902439024,0.0,2.0,1,HARM
NeoPolyp::0b47aa6b7b1fecb5579bf4a5ced589c4,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,53,6041,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04875548811983471,0.0021448458948458947,2.0,0.5793742757821553,0.7050765511684126,0.6518518903814225,0.553069477770951,282.0,0.08057142857142857,0.0,2.0,1,HARM
NeoPolyp::0b9afea6923881bf04350ffd6984cbcc,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,54,7,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,5.649535123966942e-05,4.856254856254856e-05,1.0,1.0,0.875,0.8886656215775004,0.6108652381980153,12.0,1.7142857142857142,0.0,1.0,0,BENEFIT
NeoPolyp::0bbd4ce2a1405f7d507592b964b7955a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,55,4117,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.03322733729338843,0.0012707200207200207,1.0,1.0,0.6681272314183706,0.7721846013401862,0.5247246117420251,314.0,0.07626912800582948,0.0,1.0,0,NEUTRAL
NeoPolyp::0bd55b1393e2ef89424de1556a26c8eb,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,56,10853,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.08759200671487603,0.004403004403004403,5.0,0.6734543444208975,0.420904117477685,0.9216588478023429,0.23437924961046658,626.0,0.08564783144068956,0.0,5.0,0,BENEFIT
NeoPolyp::0bf0b5633059989805234e222e19769f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,57,3415,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.027561660640495866,0.0011088448588448588,1.0,1.0,0.7786137710898313,0.7939116700478336,0.5716095110026717,274.0,0.08023426061493412,0.0,1.0,0,BENEFIT
NeoPolyp::0bfd2a52829ab4e7568cb49a3c530b99,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,58,9385,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.07574412448347108,0.0022905335405335406,2.0,0.9984017048481619,0.6689512386663811,0.9475209132937109,0.39787958429033793,544.0,0.058057630736392744,0.0,2.0,0,NEUTRAL
NeoPolyp::0c90be319e1d6d19a707a4fdcc58c9c9,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,59,3438,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.027747288223140498,0.001651126651126651,3.0,0.9621873182082606,0.5799438990182328,0.8554667930818523,0.3863916009099879,328.0,0.09915356711003627,1.0,2.0,1,HARM
NeoPolyp::0e1797c77826f9a7021bab9fc7330398,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,60,4657,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.03758555010330578,0.0014002201502201503,1.0,1.0,0.684048178613396,0.8144227526666988,0.48883681338393087,346.0,0.0742967575692506,0.0,1.0,0,NEUTRAL
NeoPolyp::0e3b6d0bf0b5633059989805234e222e,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,61,6127,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04944957386363636,0.001545907795907796,1.0,1.0,0.7426666666666667,0.9045931921756482,0.5276318683299434,382.0,0.06234698873837114,0.0,1.0,0,NEUTRAL
NeoPolyp::0e85d064f787d4be168d9510588bec07,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,62,2638,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.02129067665289256,0.0010845635845635846,2.0,0.9965883244882486,0.6650645079686314,0.693600576885236,0.512074343498516,254.0,0.09661468238874096,0.0,2.0,1,HARM
NeoPolyp::0eaf044301ff069910ea2abe3c84417f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,63,7492,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.0604661673553719,0.001651126651126651,1.0,1.0,0.7207311207311208,0.4026077612550103,0.5655712264680587,408.0,0.05445808862786973,0.0,1.0,0,NEUTRAL
NeoPolyp::0ebce6347c491b37c8c2e5a64a8bd16f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,64,14900,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.12025439049586777,0.002403846153846154,1.0,1.0,0.7081075943351393,0.6686939722312457,0.5306684186249466,594.0,0.039865771812080536,0.0,1.0,0,NEUTRAL
NeoPolyp::0f1536ad3f6a5664c1711b62f15ec83b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,65,9578,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.07730178202479339,0.0019425019425019425,1.0,1.0,0.7010686575903967,0.670729879293585,0.5223988617375528,480.0,0.05011484652328252,0.0,1.0,0,BENEFIT
NeoPolyp::0f1f93e952886d1697f8af9b550c1bce,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,66,3465,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.027965198863636364,0.0011574074074074073,1.0,1.0,0.7451612903225806,0.8776774410684884,0.5323301161273721,286.0,0.08253968253968254,0.0,1.0,0,NEUTRAL
NeoPolyp::0f618d52893a23c466c16952b6692e6b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,67,5508,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04445377066115702,0.0014487826987826988,1.0,1.0,0.7536945812807881,0.8463517085061235,0.5400546904270336,358.0,0.06499636891793754,0.0,1.0,0,NEUTRAL
NeoPolyp::0fb9af0ef92846b60b1a38a1eecd70eb,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,68,14539,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.11734084452479339,0.0022824397824397825,1.0,1.0,0.7434166794498134,0.7320060834531077,0.5743626526651325,564.0,0.03879221404498246,0.0,1.0,0,NEUTRAL
NeoPolyp::10a38713b2aa6ce8d1cf6644589e532a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,69,5873,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.047399599690082644,0.0011007511007511007,1.0,1.0,0.7213215426185212,0.7917581233417214,0.5165189567630485,378.0,0.06436233611442194,0.0,1.0,0,BENEFIT
NeoPolyp::10b1fcf0625f608b4ce97629ab559b28,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,70,35776,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.2887396694214876,0.003358909608909609,1.0,1.0,0.7154198412222289,0.6460873204684232,0.5381573231130072,914.0,0.025547853309481217,0.0,1.0,0,NEUTRAL
NeoPolyp::117c6599c6dc55c83a46ce2be9800e6c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,71,1454,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.01173489152892562,0.0007041569541569542,1.0,1.0,0.7684989429175476,0.36329975321395536,0.6034979149583246,174.0,0.11966987620357634,0.0,1.0,1,HARM
NeoPolyp::11c4aa179344271fa54aa1b27918630b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,72,4563,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.036826898243801656,0.001286907536907537,1.0,1.0,0.7373949579831933,0.7356643548493521,0.5670300731114365,318.0,0.06969099276791585,0.0,1.0,0,NEUTRAL
NeoPolyp::11f025ba0e3b6d0bf0b5633059989805,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,73,781,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.006303267045454545,0.0005584693084693085,1.0,1.0,0.6675213675213675,0.7901982701235263,0.5153505277155279,138.0,0.176696542893726,0.0,1.0,1,HARM
NeoPolyp::12295dd542315b4c10e2b0e33fa12bfc,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,74,9228,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.07447701446280992,0.0018534706034706034,1.0,1.0,0.7615118006271662,0.8299776335305082,0.552823497021922,458.0,0.04963155613350672,0.0,1.0,0,NEUTRAL
NeoPolyp::124dbc13ca0eaf044301ff069910ea2a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,75,4869,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.03929655216942149,0.0012788137788137788,1.0,1.0,0.7802884615384615,0.2796074234560923,0.6127389292712988,316.0,0.06490039022386528,0.0,1.0,0,NEUTRAL
NeoPolyp::1276e3f404b79b6669075945dc8ec8f0,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,76,3415,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.027561660640495866,0.0011574074074074073,1.0,1.0,0.7492321193505924,0.7890835375520601,0.5246485848701229,286.0,0.08374816983894583,0.0,1.0,1,HARM
NeoPolyp::130a76ba2ea3ad774c0444718528404f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,77,1701,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.01372837035123967,0.0007608132608132609,1.0,1.0,0.7756497948016415,0.5709842827208227,0.6047814739425349,188.0,0.11052322163433274,0.0,1.0,1,HARM
NeoPolyp::13ccf1f4b331a412fc44655fb51f809d,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,78,0,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENEFIT
NeoPolyp::145a7d8d3b6c0ed754f28ca745212295,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,79,5106,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04120932334710744,0.0014002201502201503,1.0,1.0,0.7367965367965368,0.8246448836348396,0.5359675261194655,346.0,0.06776341558950255,0.0,1.0,0,NEUTRAL
NeoPolyp::149398b798da48d679d7c7c8d3d96fb2,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,80,5916,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04774664256198347,0.003132284382284382,4.0,0.6994590939824206,0.7095336076817559,0.520179107609484,0.5553381349290685,306.0,0.07394876752054133,0.0,4.0,1,HARM
NeoPolyp::14fc58bdb26679bff55177a34fc01019,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,81,4719,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.0380859375,0.001311188811188811,1.0,1.0,0.7304953560371517,0.5772660638598807,0.564897718803926,324.0,0.06865861411315957,0.0,1.0,0,NEUTRAL
NeoPolyp::152b672ab3492fc6239c86a73f97dd52,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,82,807,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.0065131069214876035,0.0008174695674695676,2.0,0.9120198265179678,0.6648599819331527,0.8811754724291855,0.3704874528187931,158.0,0.21467391304347827,1.0,1.0,1,HARM
NeoPolyp::15334875343f27ebc5d92b9076135d76,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,83,3361,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.027125839359504134,0.0010845635845635846,1.0,1.0,0.7513972725240331,0.5947256881012157,0.5880425990596623,268.0,0.07973817316274918,0.0,1.0,0,NEUTRAL
NeoPolyp::1573af7f31f04dc06992d92472facb34,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,84,15744,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.12706611570247933,0.005511849261849262,2.0,0.9907266260162602,0.4483472262144294,0.8779458318838462,0.1174231570577059,1292.0,0.08283113219643544,4.0,-2.0,1,HARM
NeoPolyp::15a51625559c7e610b1531871f2fd85a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,85,2648,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.02137138429752066,0.0010683760683760685,2.0,0.997356495468278,0.7297596021000277,0.8557303723225547,0.5396036809398181,248.0,0.09390382430897387,0.0,2.0,0,BENEFIT
NeoPolyp::15c88d81a4106de1bdb8f4c31cfc1c9d,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,86,3273,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.026415612086776858,0.001044094794094794,1.0,1.0,0.7948033025740651,0.5787329590950779,0.6178975275043201,258.0,0.07882676443629698,0.0,1.0,0,NEUTRAL
NeoPolyp::163a745959c03983064a3eb4d49033c0,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,87,956,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.007715650826446281,0.0006555944055944056,1.0,1.0,0.6988304093567251,0.9165446585410507,0.45775988063280626,162.0,0.1694560669456067,0.0,1.0,1,HARM
NeoPolyp::16d06046f5d8dd18841d318d1f625619,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,88,3611,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.02914353047520661,0.0011007511007511007,1.0,1.0,0.7960758377425045,0.5361010477325008,0.6133375363382755,272.0,0.075325394627527,0.0,1.0,0,NEUTRAL
NeoPolyp::16d4ca6160127cd1d5ff99c267599fc4,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,89,2664,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.02150051652892562,0.0015378140378140377,1.0,1.0,0.3712374581939799,0.9512914101879378,0.2318338733840224,380.0,0.14264264264264265,0.0,1.0,1,HARM
NeoPolyp::17287a8aef566999467c2a48847ae839,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,90,3634,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.02932915805785124,0.0011735949235949237,1.0,1.0,0.7452830188679245,0.8395757266694641,0.5429987016953773,290.0,0.07980187121629059,0.0,1.0,0,NEUTRAL
NeoPolyp::1743c6c08a1d1ad8f2c5f72724e00d82,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,91,1361,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.010984310433884297,0.0006798756798756799,1.0,1.0,0.7876157407407407,0.6444991600623389,0.6059676306031333,168.0,0.12343864805290228,0.0,1.0,1,HARM
NeoPolyp::177a34fc01019eec999fd84e679b05f9,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,92,23617,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.19060724431818182,0.0035774410774410776,3.0,0.9853495363509337,0.737520996418724,0.7641977008381303,0.5282980882304896,744.0,0.031971122856774524,0.0,3.0,0,NEUTRAL
NeoPolyp::17ba487d4878a9bf8a6f4d4987ea3b4b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,93,3911,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.03156475981404959,0.0011816886816886818,1.0,1.0,0.7709442144687562,0.7820331792955533,0.5764106243286583,292.0,0.07466121196624904,0.0,1.0,0,NEUTRAL
NeoPolyp::17f87cf12b41e5e9e5040781d54ffd6a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,94,27916,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.22530346074380164,0.0032294094794094795,1.0,1.0,0.7227256252265314,0.6443775496087792,0.5508803369175612,798.0,0.028585757271815445,0.0,1.0,0,NEUTRAL
NeoPolyp::18d52893a23c466c16952b6692e6be5e,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,95,1494,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.012057722107438017,0.0007284382284382285,1.0,1.0,0.7685185185185185,0.767342500972098,0.5794493116621173,180.0,0.12048192771084337,0.0,1.0,1,HARM
NeoPolyp::18d5401f659532897255ce2dd4ae1b0f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,96,20529,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.1656847236570248,0.002662846412846413,1.0,1.0,0.7731038638246592,0.6681642533854786,0.5958348092270477,658.0,0.03205221881241171,0.0,1.0,0,NEUTRAL
NeoPolyp::18fa8625605da2023387fd56c04414ea,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,97,2341,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.018893659607438017,0.0014245014245014246,2.0,0.5412217001281504,0.7289988492520139,0.9633984260785555,0.39019683286915674,202.0,0.15943172849250198,0.0,2.0,1,HARM
NeoPolyp::193ac8d551c149b60f2965341caf528c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,98,5807,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,0.04686692923553719,0.0014245014245014246,1.0,1.0,0.7522995206632983,0.6290023295916133,0.5889472023307053,352.0,0.060616497330807644,0.0,1.0,0,NEUTRAL
