sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_prediction_npz,state_row_index
NeoPolyp::1276e3f404b79b6669075945dc8ec8f0,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,76
NeoPolyp::130a76ba2ea3ad774c0444718528404f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,77
NeoPolyp::13ccf1f4b331a412fc44655fb51f809d,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,78
NeoPolyp::145a7d8d3b6c0ed754f28ca745212295,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,79
NeoPolyp::149398b798da48d679d7c7c8d3d96fb2,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,80
NeoPolyp::14fc58bdb26679bff55177a34fc01019,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,81
NeoPolyp::152b672ab3492fc6239c86a73f97dd52,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,82
NeoPolyp::15334875343f27ebc5d92b9076135d76,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,83
NeoPolyp::1573af7f31f04dc06992d92472facb34,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,84
NeoPolyp::15a51625559c7e610b1531871f2fd85a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,85
NeoPolyp::15c88d81a4106de1bdb8f4c31cfc1c9d,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,86
NeoPolyp::163a745959c03983064a3eb4d49033c0,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,87
NeoPolyp::16d06046f5d8dd18841d318d1f625619,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,88
NeoPolyp::16d4ca6160127cd1d5ff99c267599fc4,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,89
NeoPolyp::17287a8aef566999467c2a48847ae839,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,90
NeoPolyp::1743c6c08a1d1ad8f2c5f72724e00d82,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,91
NeoPolyp::177a34fc01019eec999fd84e679b05f9,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,92
NeoPolyp::17ba487d4878a9bf8a6f4d4987ea3b4b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,93
NeoPolyp::17f87cf12b41e5e9e5040781d54ffd6a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,94
NeoPolyp::18d52893a23c466c16952b6692e6be5e,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,95
NeoPolyp::18d5401f659532897255ce2dd4ae1b0f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,96
NeoPolyp::18fa8625605da2023387fd56c04414ea,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,97
NeoPolyp::193ac8d551c149b60f2965341caf528c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,98
NeoPolyp::19410b1fcf0625f608b4ce97629ab559,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,99
NeoPolyp::195f853af7f8a4df1ec859759b7c8743,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,100
NeoPolyp::19d9ae2a9833aa6b8232510939c091a7,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,101
NeoPolyp::1a65d2b46d0a6085835c525af63a987f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,102
NeoPolyp::1b248d152b672ab3492fc6239c86a73f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,103
NeoPolyp::1b9298e11bb07c70f3701ae6bcec5dd8,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,104
NeoPolyp::1b976b7a7efc10b1300cb1b387133b51,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,105
NeoPolyp::1c149b60f2965341caf528ca0adabead,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,106
NeoPolyp::1c4aa179344271fa54aa1b27918630bf,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,107
NeoPolyp::1c74143555dbf9c4ebafbd9871ca68e0,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,108
NeoPolyp::1caf528ca0adabead1ae730831caf386,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,109
NeoPolyp::1cfc1c9d33f3a7b24423d5c7edd71817,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,110
NeoPolyp::1d4dc3ddad260bfcb4443de3ef69f6db,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,111
NeoPolyp::1d54ffd6a8ee924dbd70f618d52893a2,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,112
NeoPolyp::1db40939d9a2f94285ef2a23f9dbbb7b,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,113
NeoPolyp::1e555525d4f09ce7270bfec57e441680,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,114
NeoPolyp::1efbafa0940efd09e941bb189a5dbc20,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,115
NeoPolyp::1f3cf29dff2864e2d89df283ecd59f91,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,116
NeoPolyp::1f625619d9ae2a9833aa6b8232510939,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,117
NeoPolyp::1f659532897255ce2dd4ae1b0f124dbc,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,118
NeoPolyp::1fcf0625f608b4ce97629ab559b28f39,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,119
NeoPolyp::1fd8bbf118acd7936140a2d5fc1443c4,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,120
NeoPolyp::1ff069910ea2abe3c84417fda8019410,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,121
NeoPolyp::1ffb963e1713a8763b8318ecf467d7ad,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,122
NeoPolyp::20362736055807907941a8490fd7df8e,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,123
NeoPolyp::21fbbec5a215f0f235a823d5349ab65a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,124
NeoPolyp::222e19769fa2d37d32780fd497e1c0e9,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,125
NeoPolyp::225024da63fb9a76b92633408da4bcab,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,126
NeoPolyp::229db65646d81526eb91e2da9e6afaef,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,127
NeoPolyp::229fe1bce59ddf92e76900d229db6564,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,128
NeoPolyp::22af6b2da43f71d4dc3ddad260bfcb44,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,129
NeoPolyp::23099dd2eedba39099848c4425bf33b9,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,130
NeoPolyp::230b118fa8625605da2023387fd56c04,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,131
NeoPolyp::2315b4c10e2b0e33fa12bfcd6da15fc6,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,132
NeoPolyp::23387fd56c04414eaa922bca73d5379c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,133
NeoPolyp::2345d341253851bc866ebe4d18d5401f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,134
NeoPolyp::234e222e19769fa2d37d32780fd497e1,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,135
NeoPolyp::23c4eaf3372eae567c94ea04c603f909,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,136
NeoPolyp::24423d5c7edd718176ef3065837ced5c,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,137
NeoPolyp::24dbc13ca0eaf044301ff069910ea2ab,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,138
NeoPolyp::24dbd70f618d52893a23c466c16952b6,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,139
NeoPolyp::24e00d827b8bcf15050fb9af0ef92846,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,140
NeoPolyp::2510939c091a7915c942b2f94722af7f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,141
NeoPolyp::251eedf26ed414a42bec7a5fdbaf2760,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,142
NeoPolyp::253851bc866ebe4d18d5401f65953289,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,143
NeoPolyp::255ce2dd4ae1b0f124dbc13ca0eaf044,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,144
NeoPolyp::25605da2023387fd56c04414eaa922bc,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,145
NeoPolyp::25af63a987f428c953248704ccdc265a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,146
NeoPolyp::26231002ec4a1fe748f3085f1ce88cbd,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,147
NeoPolyp::269959350e7998934d417cb2eb1ef57a,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,148
NeoPolyp::26a6f23c5d6d5f35f66adf95b204727f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,149
NeoPolyp::26f9a7021bab9fc7330398846f67b5df,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,150
NeoPolyp::276a476420655433a925101416ae101f,DeepLabV3-R50,DeepLabV3-R50::20260817,20260817,d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260817_predictions.npz,151
